movie_id,question
181808,Can you recommend an action-packed space movie about a rebellion fighting against a powerful enemy?
181808,What movies continue the story of a young woman discovering and developing her extraordinary abilities?
49047,What are some intense science fiction thrillers about astronauts trying to survive in space?
49047,Can you recommend a gripping movie about surviving a disaster during a space mission?
49047,What dramatic space movies feature a small crew stranded in orbit and fighting to stay alive?
77,What are some psychological thrillers about a man hunting for his wife's killer despite suffering from short-term memory loss?
77,Can you recommend a mystery movie with a nonlinear storyline and an unreliable protagonist who can't form new memories?
77,What films are similar to a dark revenge thriller where the main character uses notes and tattoos to solve a murder?
127585,What are some action-packed sci-fi movies involving time travel and superheroes?
127585,Can you recommend an epic X-Men movie with a large ensemble cast and a story spanning two time periods?
127585,What movies feature mutants fighting to change the past and save the future?
1422,What are some intense crime thrillers about undercover cops and corrupt police departments?
1422,Can you recommend a gritty movie about an undercover agent infiltrating the Irish Mafia while a mole works inside the police?
1422,"What films feature a cat-and-mouse game between law enforcement and organized crime, with spies on both sides?"
49521,What are some action-packed superhero movies about a young man discovering his extraordinary powers and saving the world?
49521,Can you recommend a science fiction adventure movie featuring an alien hero who becomes a symbol of hope for humanity?
49521,"What movies are similar to Superman stories, with epic battles, an otherworldly origin, and a heroic journey?"
101,What are some intense crime dramas about a professional hitman who takes care of a young girl after her family is killed?
101,"Can you recommend an action movie featuring a reluctant mentor, a revenge-driven child, and a corrupt law enforcement officer?"
101,"What movies are similar to a dark, emotional thriller about an assassin and a young girl seeking revenge together?"
120467,Can you recommend a stylish comedy-drama set in a glamorous European hotel with quirky characters and a heist storyline?
120467,"What movies have a whimsical, visually distinctive style and follow an unlikely friendship against the backdrop of political upheaval?"
120467,"I’m looking for a witty period film about a legendary hotel concierge, a young protégé, and a stolen priceless painting."
118,What are some fun fantasy adventure movies about a child visiting a magical place?
118,Can you recommend a family-friendly movie featuring a whimsical candy maker and a fantastical adventure?
118,What movies are similar to a story about a young boy who wins a tour of an extraordinary chocolate factory?
37724,What are some action-packed spy thrillers with international missions and high-stakes attacks?
37724,Can you recommend a James Bond movie involving an attack on MI6 and a threat to agents worldwide?
37724,What adventure thrillers feature a seasoned secret agent protecting their agency from a powerful mastermind?
20352,Can you recommend a funny animated movie about a supervillain who adopts three orphaned girls?
