movie_id,question
120467,"What’s a movie about a legendary hotel concierge and his young protégé that mixes humor, drama, and a bit of mystery?"
120467,"I’m looking for a film with a clever plot involving a stolen painting, family fortune drama, and a distinctive comedic tone."
118,Can you recommend a fun fantasy adventure movie for kids and families?
118,What’s a good family comedy with a magical and whimsical setting?
118,I’m looking for a colorful adventure movie about a child exploring a strange and imaginative world.
37724,Can you recommend an action thriller about a secret agent whose organization gets attacked after a mission goes wrong?
37724,"I want an adventure movie with spies, espionage, and a mission to stop a mastermind behind a coordinated attack."
37724,"What’s a good thriller featuring James Bond dealing with betrayal, high-stakes action, and MI6 under threat?"
20352,What are some fun animated movies about a villain who gets a change of heart after adopting kids?
20352,Can you recommend a family-friendly comedy with crime and science fiction elements?
20352,What movies are similar to a supervillain trying to steal the moon but ending up becoming a good dad?
321612,Can you recommend a family-friendly fantasy romance movie with a fairy tale vibe?
321612,What’s a good live-action Disney movie about a cursed prince and a young woman who falls in love with him?
321612,I’m looking for a romantic fantasy film that’s suitable for kids and has a classic story feel.
1893,Can you recommend an adventure sci-fi movie with space battles and a young hero discovering their powers?
1893,What’s a good action movie about a hidden evil force returning and a struggle between Jedi and Sith?
1893,"Suggest a sci-fi adventure film with political intrigue, laser sword fights, and a chosen one storyline."
10193,Can you recommend a funny animated family movie about toys going on an adventure?
10193,What’s a good movie for kids that’s emotional and has comedy in it?
10193,I’m looking for a family-friendly animated film about friendship and growing up.
752,Can you recommend a thriller with a masked vigilante fighting an oppressive government?
752,What’s a good sci-fi action movie set in a dystopian future with political resistance?
752,I’m looking for movies similar to V for Vendetta with themes of rebellion and government control.
44214,Can you recommend a psychological thriller about a performer losing their grip on reality?
44214,What’s a dark movie about a dancer dealing with intense pressure and mental breakdown?
44214,I’m looking for a tense drama-horror film centered on ambition and obsession—any suggestions?
285,Can you recommend an epic fantasy adventure movie with pirates and a big final showdown?
285,"What’s a good action-adventure film involving treasure, sea battles, and supernatural elements?"
285,I’m looking for a swashbuckling fantasy movie with a strong ensemble cast and high-stakes adventure at sea.
500,What are some crime thrillers with tense dialogue and a single-location setting?
500,Can you recommend movies about a robbery gone wrong with lots of suspense?
500,What are some stylish violent heist movies with an ensemble cast?
122917,Can you recommend an epic fantasy adventure with a big final battle and multiple armies fighting?
122917,I’m looking for a movie about a small hero who gets caught up in a war over treasure and must help unite different groups.
122917,"What are some action fantasy movies with dwarves, elves, and humans banding together against a dark army?"
447332,Can you recommend a scary movie where characters have to stay completely silent to survive?
